102.7401995,4.18647
102.4743756,4.172518
102.2013673,4.221815
101.8672918,4.375284
101.6194291,4.226
101.3679739,4.084157
101.13448,4.241812
100.8758409,4.230651
100.6136094,4.112061
100.3837074,4.294829
100.1645827,4.273901
99.88438997,4.230651
99.70477921,4.321338
99.5072077,4.486434
99.12643299,4.362728
98.89653101,4.356217
98.65226071,4.369704
98.46187359,4.428766
98.21041843,4.385051
97.97333253,4.422721
97.78653737,4.461786
97.54585903,4.444578
97.26925873,4.448299
97.15430797,4.513407
97.07887114,4.519453
96.79508645,4.524104
96.49334054,4.518058
96.19159462,4.57061
95.77848992,4.601304
95.47315204,4.618511
95.1282993,4.634323
94.72597142,4.68827
94.36315793,4.718964
94.06141202,4.746402
93.71655975,4.794304
93.29986308,4.787793
92.99093231,4.858482
92.62811882,4.888711
92.36229534,4.96126
92.02821943,5.184489
91.74443426,5.131937
91.34569881,5.11845
91.00084654,5.189605
90.69910063,5.244947
90.37220911,5.304474
90.03813319,5.405392
89.76512485,5.410973
89.37357379,5.560257
89.07901227,5.644433
88.79881954,5.718843
88.38212287,5.818366
87.99057181,6.004855
87.60261271,6.140187
87.31882755,6.253662
87.02426603,6.43085
86.63630693,6.598736
86.33815345,6.753601
86.06873754,6.97869
85.74543845,7.187967
85.26048935,7.517695
84.93719025,7.780454
84.63544434,8.068326
84.32651404,8.424097
84.02836009,8.808701
83.705061,9.069135
83.35302433,9.521638
82.93273523,9.974607
82.56273735,10.536864
82.2645834,10.883334
82.00235189,11.35537
81.6395384,11.772994
81.33060809,12.305953
81.02167779,12.921692
80.63371869,13.461162
80.32838082,14.039231
79.87216928,14.969351
79.5021714,15.65392
79.23993989,16.294772
78.90586397,17.046309
78.61489488,17.821564
78.27363457,18.599145
77.93955866,19.496245
77.71324911,20.325447
77.37558123,21.173717
77.03072896,22.159179
76.68228426,23.315318
76.38413031,24.304501
76.10393757,25.281127
75.77704652,26.532603
75.45733939,27.705019
75.21306862,28.63979
74.88617757,29.799185
74.57006287,31.089726
74.15336573,32.752781
73.7725915,34.284688
73.46725316,35.7287
73.15473042,37.05133
72.81347011,38.806002
72.54046224,40.411854
72.26386147,41.886094
71.91541724,43.574727
71.6028945,45.22662
71.34784738,46.458564
70.99581024,47.481231
70.94192706,47.803982
70.56833722,48.833625
70.35280402,49.697242
70.04746615,50.543651
69.77086585,51.170087
69.43678993,51.773735
69.16018963,52.323901
68.89077325,52.788961
68.62135734,53.185192
68.37349461,53.702804
68.00349673,54.666408
67.66942082,55.426316
67.32456855,55.64908
67.05156021,55.772786
66.81088187,55.990434
66.51632035,56.201106
66.20020565,56.286212
65.85535338,56.437356
65.57516065,56.693604
65.24467669,56.987057
65.01118322,57.184708
64.7166217,57.54978
64.31070139,57.814864
64.0520623,57.94043
63.78623835,58.076693
63.44857001,58.216211
63.1791541,58.365495
62.89896136,58.28876
62.6510991,58.252951
62.39964394,58.238999
62.11945121,58.267832
61.85721969,58.153893
61.59858061,58.034837
61.2501359,58.217606
60.94120513,58.355729
60.65382847,58.610582
60.33412134,58.965422
60.061113,59.053784
59.80965831,59.108196
59.56538754,57.166105
59.26004967,57.109833
58.96189572,57.481881
58.71762542,58.192958
58.29015193,58.572447
57.9704448,58.932403
57.70821328,59.028671
57.44598176,59.085408
57.14064389,59.235157
56.8855963,59.228646
56.66647161,59.306311
56.35035691,59.33561
56.03424174,59.401649
55.77560266,59.435133
